time,balance,drawdown,event,amount,symbol
2025-12-08 20:05:00+00:00,4340.213784000124,-827.7239797139746,trade,68.3498233700892,GOLD
2025-12-09 09:00:00+00:00,4253.409508320116,-914.5282553939824,trade,-86.80427568000752,BTCUSD
2025-12-09 10:35:00+00:00,4508.614078819321,-659.3236848947781,trade,255.20457049920404,BTCUSD
2025-12-09 16:20:00+00:00,4580.751904080432,-587.185859633667,trade,72.13782526111115,GOLD
2025-12-09 16:55:00+00:00,4654.043934545719,-513.8938291683799,trade,73.29203046528718,GOLD
2025-12-09 19:20:00+00:00,4728.5086374984485,-439.4291262156503,trade,74.4647029527297,GOLD
2025-12-10 08:00:00+00:00,4633.938464748482,-533.9992989656166,trade,-94.5701727499664,BTCUSD
2025-12-10 10:00:00+00:00,4911.974772633392,-255.96299108070707,trade,278.03630788491,BTCUSD
2025-12-10 18:50:00+00:00,4990.566368995516,-177.37139471858245,trade,78.59159636212459,GOLD
2025-12-10 19:10:00+00:00,5070.415430899441,-97.5223328146576,trade,79.84906190392525,GOLD
2025-12-11 12:20:00+00:00,4969.007122281452,-198.93064143264655,trade,-101.40830861798882,BTCUSD
2025-12-11 13:00:00+00:00,4869.626979835819,-298.31078387827984,trade,-99.38014244563301,BTCUSD
2025-12-11 14:35:00+00:00,4772.234440239101,-395.7033234749979,trade,-97.39253959671792,GOLD
2025-12-11 14:45:00+00:00,4848.590191282931,-319.34757243116746,trade,76.35575104383062,GOLD
2025-12-11 16:45:00+00:00,4751.61838745727,-416.31937625682895,trade,-96.97180382566172,GOLD
2025-12-12 10:45:00+00:00,4656.586019708129,-511.3517440059695,trade,-95.03236774914078,BTCUSD
2025-12-12 13:20:00+00:00,4563.454299313968,-604.4834644001312,trade,-93.13172039416145,BTCUSD
2025-12-12 14:30:00+00:00,4636.469568102996,-531.4681956111026,trade,73.01526878902816,GOLD
2025-12-12 17:40:00+00:00,4710.653081192645,-457.28468252145376,trade,74.18351308964864,GOLD
2025-12-13 11:45:00+00:00,4616.440019568794,-551.4977441453048,trade,-94.21306162385068,BTCUSD
2025-12-13 13:00:00+00:00,4524.111219177422,-643.8265445366769,trade,-92.3288003913726,BTCUSD
2025-12-14 10:10:00+00:00,4795.55789232806,-372.37987138603876,trade,271.44667315063805,BTCUSD
2025-12-14 10:15:00+00:00,4699.646734481495,-468.29102923260416,trade,-95.9111578465654,BTCUSD
2025-12-15 09:10:00+00:00,4605.653799791871,-562.2839639222275,trade,-93.99293468962316,BTCUSD
2025-12-15 12:15:00+00:00,4513.540723796031,-654.397039918068,trade,-92.11307599584023,BTCUSD
2025-12-15 17:45:00+00:00,4585.75737537677,-582.1803883373286,trade,72.21665158073962,GOLD
2025-12-16 07:45:00+00:00,4494.04222786924,-673.8955358448584,trade,-91.71514750752965,BTCUSD
2025-12-16 10:40:00+00:00,4763.684761541389,-404.2530021727098,trade,269.64253367214826,BTCUSD
2025-12-16 13:20:00+00:00,4668.411066310567,-499.5266974035321,trade,-95.27369523082267,GOLD
2025-12-16 13:30:00+00:00,4575.0428449843575,-592.8949187297412,trade,-93.36822132620901,GOLD
2025-12-16 13:40:00+00:00,4648.243530504102,-519.694233209997,trade,73.20068551974434,GOLD
2025-12-17 10:10:00+00:00,4555.278659894024,-612.659103820075,trade,-92.96487061007807,BTCUSD
2025-12-17 12:10:00+00:00,4464.1730866961425,-703.7646770179563,trade,-91.10557319788143,BTCUSD
2025-12-17 13:30:00+00:00,4374.889624962216,-793.048138751883,trade,-89.2834617339267,GOLD
2025-12-17 13:40:00+00:00,4287.391832462969,-880.5459312511293,trade,-87.49779249924629,GOLD
2025-12-17 13:45:00+00:00,4355.990101782376,-811.9476619317229,trade,68.59826931940641,GOLD
2025-12-18 08:00:00+00:00,4268.870299746725,-899.0674639673734,trade,-87.1198020356506,BTCUSD
2025-12-18 09:00:00+00:00,4183.492893751796,-984.4448699623026,trade,-85.37740599492878,BTCUSD
2025-12-18 13:15:00+00:00,4250.428780051832,-917.5089836622665,trade,66.93588630003624,GOLD
2025-12-18 14:00:00+00:00,4318.43564053266,-849.502123181439,trade,68.0068604808278,GOLD
2025-12-18 16:10:00+00:00,4232.066927722003,-935.8708359920956,trade,-86.36871281065713,GOLD
2025-12-19 07:10:00+00:00,4485.990943385325,-681.9468203287734,trade,253.92401566332262,BTCUSD
2025-12-19 07:15:00+00:00,4396.2711245176215,-771.6666391964773,trade,-89.71981886770394,BTCUSD
2025-12-19 17:55:00+00:00,4308.345702027271,-859.592061686828,trade,-87.92542249035066,GOLD
2025-12-19 18:30:00+00:00,4377.279233259708,-790.6585304543905,trade,68.93353123243774,GOLD
2025-12-20 12:10:00+00:00,4289.733648594512,-878.2041151195872,trade,-87.54558466519627,BTCUSD
2025-12-20 13:20:00+00:00,4203.938975622615,-963.9987880914841,trade,-85.7946729718967,BTCUSD
2025-12-21 07:45:00+00:00,4119.86019611014,-1048.0775676039584,trade,-84.07877951247433,BTCUSD
2025-12-21 08:30:00+00:00,4367.051807876741,-800.8859558373579,trade,247.19161176660046,BTCUSD
2025-12-22 08:15:00+00:00,4629.074916349343,-538.8628473647559,trade,262.02310847260156,BTCUSD
2025-12-22 08:20:00+00:00,4906.8194113303025,-261.11835238379626,trade,277.74449498095964,BTCUSD
2025-12-22 13:10:00+00:00,4808.683023103697,-359.2547406104013,trade,-98.13638822660536,GOLD
2025-12-22 13:20:00+00:00,4885.6219514733575,-282.31581224074125,trade,76.93892836966013,GOLD
2025-12-22 20:05:00+00:00,4846.077649523825,-321.86011419027363,trade,-39.54430194953198,GOLD
2025-12-23 09:40:00+00:00,4749.15609653334,-418.78166718075863,trade,-96.92155299048511,BTCUSD
2025-12-23 13:40:00+00:00,4654.172974602668,-513.7647891114311,trade,-94.98312193067208,BTCUSD
2025-12-23 14:55:00+00:00,4561.089515110612,-606.8482486034864,trade,-93.08345949205531,GOLD
2025-12-23 15:00:00+00:00,4469.867724808399,-698.0700389057001,trade,-91.22179030221363,GOLD
2025-12-23 15:10:00+00:00,4541.385608405331,-626.5521553087674,trade,71.51788359693245,GOLD
2025-12-24 08:25:00+00:00,4450.557896237223,-717.3798674768759,trade,-90.82771216810876,BTCUSD
2025-12-24 10:05:00+00:00,4361.54673831248,-806.3910254016191,trade,-89.01115792474276,BTCUSD
2025-12-24 13:35:00+00:00,4431.331486125477,-736.6062775886221,trade,69.78474781299737,GOLD
2025-12-24 16:00:00+00:00,4502.232789903485,-665.7049738106134,trade,70.90130377800854,GOLD
2025-12-25 08:25:00+00:00,4412.188134105412,-755.7496296086865,trade,-90.04465579807267,BTCUSD
2025-12-25 10:40:00+00:00,4323.944371423306,-843.993392290793,trade,-88.2437626821063,BTCUSD
2025-12-26 07:30:00+00:00,4237.465483994839,-930.4722797192599,trade,-86.47888742846723,BTCUSD
2025-12-26 09:55:00+00:00,4152.716174314941,-1015.2215893991579,trade,-84.74930967989815,BTCUSD
2025-12-26 13:45:00+00:00,4219.159633103978,-948.7781306101206,trade,66.44345878903768,GOLD
2025-12-26 14:40:00+00:00,4286.66618723364,-881.2715764804589,trade,67.50655412966177,GOLD
2025-12-26 16:10:00+00:00,4355.252846229381,-812.6849174847175,trade,68.58665899574176,GOLD
2025-12-27 11:15:00+00:00,4268.147789304794,-899.7899744093047,trade,-87.10505692458763,BTCUSD
2025-12-27 13:35:00+00:00,4182.784833518678,-985.1529301954206,trade,-85.36295578611586,BTCUSD
2025-12-28 08:30:00+00:00,4099.129136848296,-1068.8086268658026,trade,-83.65569667038224,BTCUSD
2025-12-28 08:40:00+00:00,4345.076885059206,-822.860878654893,trade,245.94774821090942,BTCUSD
