run,symbol,entry_time,exit_time,pnl,cum,drawdown,exit_reason
dd_reduced_btc_gold_hybrid,GOLD,2025-11-20T19:25:00+00:00,2025-11-20T20:10:00+00:00,40.399382,-156.030136,-156.030136,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-21T07:15:00+00:00,2025-11-21T07:30:00+00:00,145.555876,-10.47426,-10.47426,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-21T07:30:00+00:00,2025-11-21T07:35:00+00:00,-49.246405,-59.720664,-59.720664,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-11-21T14:00:00+00:00,2025-11-21T14:15:00+00:00,40.560979,-19.159685,-19.159685,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-11-21T16:45:00+00:00,2025-11-21T16:50:00+00:00,-50.904029,-70.063714,-70.063714,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-11-21T16:50:00+00:00,2025-11-21T17:10:00+00:00,40.519607,-29.544107,-29.544107,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-22T10:20:00+00:00,2025-11-22T11:05:00+00:00,-49.000173,-78.54428,-78.54428,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-22T14:10:00+00:00,2025-11-22T14:45:00+00:00,-48.755172,-127.299452,-127.299452,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-23T08:55:00+00:00,2025-11-23T11:00:00+00:00,-48.511396,-175.810848,-175.810848,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-23T12:10:00+00:00,2025-11-23T13:10:00+00:00,-48.268839,-224.079687,-224.079687,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-24T09:05:00+00:00,2025-11-24T09:20:00+00:00,144.082485,-79.997203,-79.997203,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-24T09:20:00+00:00,2025-11-24T11:35:00+00:00,-48.747907,-128.74511,-128.74511,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-11-24T13:15:00+00:00,2025-11-24T13:40:00+00:00,40.681685,-88.063425,-88.063425,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-11-24T15:10:00+00:00,2025-11-24T18:35:00+00:00,-51.055515,-139.11894,-139.11894,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-11-24T18:35:00+00:00,2025-11-24T18:50:00+00:00,-50.800237,-189.919177,-189.919177,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-25T07:50:00+00:00,2025-11-25T08:20:00+00:00,-48.504168,-238.423345,-238.423345,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-25T08:45:00+00:00,2025-11-25T09:10:00+00:00,144.784941,-93.638404,-93.638404,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-11-25T14:45:00+00:00,2025-11-25T14:55:00+00:00,40.436989,-53.201415,-53.201415,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-11-25T17:05:00+00:00,2025-11-25T17:30:00+00:00,-50.748421,-103.949836,-103.949836,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-11-25T17:30:00+00:00,2025-11-25T17:35:00+00:00,40.395743,-63.554093,-63.554093,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-26T07:55:00+00:00,2025-11-26T08:00:00+00:00,-48.985572,-112.539665,-112.539665,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-26T09:05:00+00:00,2025-11-26T09:10:00+00:00,-48.740644,-161.280308,-161.280308,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-11-26T14:25:00+00:00,2025-11-26T14:30:00+00:00,40.557326,-120.722982,-120.722982,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-11-26T16:40:00+00:00,2025-11-26T18:30:00+00:00,40.719556,-80.003427,-80.003427,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-27T08:50:00+00:00,2025-11-27T09:15:00+00:00,145.490822,65.487395,0.0,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-27T09:15:00+00:00,2025-11-27T09:20:00+00:00,-49.224395,16.263001,-49.224395,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-28T07:35:00+00:00,2025-11-28T07:55:00+00:00,146.934818,163.197819,0.0,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-28T10:50:00+00:00,2025-11-28T11:00:00+00:00,-49.712947,113.484872,-49.712947,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-11-28T14:15:00+00:00,2025-11-28T14:35:00+00:00,-51.103042,62.38183,-100.815989,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-11-28T14:35:00+00:00,2025-11-28T14:40:00+00:00,40.678022,103.059851,-60.137967,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-11-28T14:40:00+00:00,2025-11-28T15:00:00+00:00,40.840734,143.900585,-19.297234,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-29T08:00:00+00:00,2025-11-29T08:05:00+00:00,-49.464382,94.436203,-68.761616,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-29T10:15:00+00:00,2025-11-29T10:20:00+00:00,-49.21706,45.219143,-117.978676,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-30T07:10:00+00:00,2025-11-30T08:20:00+00:00,146.912925,192.132067,0.0,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-11-30T08:20:00+00:00,2025-11-30T08:25:00+00:00,-49.70554,142.426528,-49.70554,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-01T11:05:00+00:00,2025-12-01T11:40:00+00:00,148.371035,290.797563,0.0,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-01T11:40:00+00:00,2025-12-01T12:05:00+00:00,150.596601,441.394164,0.0,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-01T14:40:00+00:00,2025-12-01T14:45:00+00:00,41.004097,482.398261,0.0,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-02T10:40:00+00:00,2025-12-02T10:50:00+00:00,152.85555,635.253811,0.0,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-02T13:50:00+00:00,2025-12-02T14:05:00+00:00,155.148383,790.402194,0.0,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-02T14:15:00+00:00,2025-12-02T14:40:00+00:00,41.168113,831.570307,0.0,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-02T15:25:00+00:00,2025-12-02T15:50:00+00:00,-51.665982,779.904325,-51.665982,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-02T15:50:00+00:00,2025-12-02T16:30:00+00:00,41.126122,821.030447,-10.53986,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-03T09:55:00+00:00,2025-12-03T10:00:00+00:00,-52.49187,768.538577,-63.03173,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-03T10:20:00+00:00,2025-12-03T10:25:00+00:00,-52.22941,716.309167,-115.26114,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-03T13:15:00+00:00,2025-12-03T13:45:00+00:00,-51.613283,664.695884,-166.874423,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-03T13:45:00+00:00,2025-12-03T13:50:00+00:00,-51.355216,613.340668,-218.229639,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-03T13:50:00+00:00,2025-12-03T14:05:00+00:00,40.878752,654.21942,-177.350887,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-04T07:55:00+00:00,2025-12-04T08:05:00+00:00,-51.968263,602.251157,-229.31915,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-04T11:25:00+00:00,2025-12-04T12:40:00+00:00,-51.708422,550.542735,-281.027572,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-04T16:15:00+00:00,2025-12-04T16:35:00+00:00,41.042267,591.585002,-239.985305,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-05T07:25:00+00:00,2025-12-05T07:40:00+00:00,-51.44988,540.135122,-291.435185,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-05T09:10:00+00:00,2025-12-05T09:15:00+00:00,153.577891,693.713014,-137.857294,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-05T13:35:00+00:00,2025-12-05T13:40:00+00:00,41.206436,734.91945,-96.650857,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-05T15:30:00+00:00,2025-12-05T15:50:00+00:00,41.371262,776.290712,-55.279596,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-05T16:10:00+00:00,2025-12-05T16:25:00+00:00,41.536747,817.827459,-13.742849,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-06T08:20:00+00:00,2025-12-06T09:10:00+00:00,-51.96052,765.866939,-65.703369,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-06T13:40:00+00:00,2025-12-06T13:45:00+00:00,-51.700717,714.166221,-117.404086,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-07T07:15:00+00:00,2025-12-07T08:10:00+00:00,154.326641,868.492863,0.0,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-07T09:20:00+00:00,2025-12-07T09:25:00+00:00,-52.213847,816.279016,-52.213847,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-08T07:25:00+00:00,2025-12-08T07:45:00+00:00,-51.952778,764.326238,-104.166625,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-08T09:00:00+00:00,2025-12-08T10:05:00+00:00,-51.693014,712.633224,-155.859638,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-08T15:05:00+00:00,2025-12-08T15:20:00+00:00,41.702894,754.336118,-114.156744,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-08T16:00:00+00:00,2025-12-08T16:15:00+00:00,41.869706,796.205824,-72.287039,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-08T19:00:00+00:00,2025-12-08T20:05:00+00:00,42.037184,838.243008,-30.249855,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-09T09:25:00+00:00,2025-12-09T10:35:00+00:00,154.303646,992.546654,0.0,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-09T10:35:00+00:00,2025-12-09T10:40:00+00:00,-52.206067,940.340587,-52.206067,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-09T16:10:00+00:00,2025-12-09T16:20:00+00:00,42.205333,982.54592,-10.000734,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-09T16:40:00+00:00,2025-12-09T16:55:00+00:00,42.374154,1024.920075,0.0,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-09T19:05:00+00:00,2025-12-09T19:20:00+00:00,42.543651,1067.463726,0.0,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-10T07:55:00+00:00,2025-12-10T08:00:00+00:00,-51.945037,1015.518689,-51.945037,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-10T09:45:00+00:00,2025-12-10T10:00:00+00:00,155.055934,1170.574623,0.0,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-10T18:35:00+00:00,2025-12-10T18:50:00+00:00,42.713826,1213.288449,0.0,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-10T19:05:00+00:00,2025-12-10T19:10:00+00:00,42.884681,1256.17313,0.0,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-11T12:05:00+00:00,2025-12-11T12:20:00+00:00,-52.460591,1203.712539,-52.460591,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-11T12:55:00+00:00,2025-12-11T13:00:00+00:00,-52.198288,1151.514251,-104.658879,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-11T14:20:00+00:00,2025-12-11T14:35:00+00:00,-53.820275,1097.693976,-158.479154,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-11T14:35:00+00:00,2025-12-11T14:45:00+00:00,42.840939,1140.534915,-115.638215,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-11T15:55:00+00:00,2025-12-11T16:45:00+00:00,-53.765378,1086.769537,-169.403593,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-12T09:55:00+00:00,2025-12-12T10:45:00+00:00,-51.937297,1034.83224,-221.34089,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-12T13:15:00+00:00,2025-12-12T13:20:00+00:00,-51.67761,983.15463,-273.0185,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-12T13:55:00+00:00,2025-12-12T14:30:00+00:00,42.797241,1025.951871,-230.221259,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-12T16:00:00+00:00,2025-12-12T17:40:00+00:00,42.96843,1068.9203,-187.25283,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-13T11:40:00+00:00,2025-12-13T11:45:00+00:00,-51.419222,1017.501078,-238.672052,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-13T12:45:00+00:00,2025-12-13T13:00:00+00:00,-51.162126,966.338952,-289.834178,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-14T09:30:00+00:00,2025-12-14T10:10:00+00:00,152.718946,1119.057898,-137.115231,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-14T10:10:00+00:00,2025-12-14T10:15:00+00:00,-51.66991,1067.387988,-188.785142,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-15T09:00:00+00:00,2025-12-15T09:10:00+00:00,-51.411561,1015.976428,-240.196702,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-15T14:30:00+00:00,2025-12-15T14:35:00+00:00,-51.154503,964.821925,-291.351205,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-15T16:20:00+00:00,2025-12-15T17:45:00+00:00,43.140303,1007.962228,-248.210902,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-16T07:40:00+00:00,2025-12-16T07:45:00+00:00,-50.89873,957.063498,-299.109632,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-16T10:35:00+00:00,2025-12-16T10:40:00+00:00,151.93271,1108.996208,-147.176922,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-16T13:05:00+00:00,2025-12-16T13:20:00+00:00,-54.141081,1054.855127,-201.318003,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-16T13:20:00+00:00,2025-12-16T13:30:00+00:00,-53.870375,1000.984752,-255.188378,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-16T13:30:00+00:00,2025-12-16T13:40:00+00:00,42.880819,1043.86557,-212.307559,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-17T08:25:00+00:00,2025-12-17T10:10:00+00:00,-51.4039,992.46167,-263.71146,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-17T12:00:00+00:00,2025-12-17T12:10:00+00:00,-51.146881,941.31479,-314.85834,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-17T13:15:00+00:00,2025-12-17T13:30:00+00:00,-53.815428,887.499362,-368.673768,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-17T13:30:00+00:00,2025-12-17T13:40:00+00:00,-53.546351,833.953011,-422.220118,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-17T13:40:00+00:00,2025-12-17T13:45:00+00:00,42.622895,876.575906,-379.597223,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-18T07:10:00+00:00,2025-12-18T08:00:00+00:00,-50.891146,825.68476,-430.48837,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-18T08:20:00+00:00,2025-12-18T09:00:00+00:00,-50.636691,775.04807,-481.12506,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-18T13:05:00+00:00,2025-12-18T13:15:00+00:00,42.793387,817.841456,-438.331674,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-18T13:45:00+00:00,2025-12-18T14:00:00+00:00,42.96456,860.806016,-395.367114,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-18T16:05:00+00:00,2025-12-18T16:10:00+00:00,-53.920523,806.885493,-449.287636,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-19T07:00:00+00:00,2025-12-19T07:10:00+00:00,151.150521,958.036015,-298.137115,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-19T07:10:00+00:00,2025-12-19T07:15:00+00:00,-51.13926,906.896755,-349.276375,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-19T15:55:00+00:00,2025-12-19T17:55:00+00:00,-53.65092,853.245835,-402.927295,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-19T18:20:00+00:00,2025-12-19T18:30:00+00:00,42.706133,895.951967,-360.221163,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-20T12:05:00+00:00,2025-12-20T12:10:00+00:00,-50.883563,845.068404,-411.104726,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-20T13:15:00+00:00,2025-12-20T13:20:00+00:00,-50.629146,794.439258,-461.733872,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-21T07:40:00+00:00,2025-12-21T07:45:00+00:00,-50.376,744.063258,-512.109872,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-21T08:20:00+00:00,2025-12-21T08:30:00+00:00,150.37236,894.435618,-361.737512,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-22T07:00:00+00:00,2025-12-22T08:15:00+00:00,152.627945,1047.063563,-209.109567,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-22T08:15:00+00:00,2025-12-22T08:20:00+00:00,154.917364,1201.980927,-54.192203,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-22T13:00:00+00:00,2025-12-22T13:10:00+00:00,-53.596196,1148.384731,-107.788399,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-22T13:10:00+00:00,2025-12-22T13:20:00+00:00,42.662572,1191.047303,-65.125827,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-22T16:05:00+00:00,2025-12-22T20:05:00+00:00,-21.668299,1169.379004,-86.794126,max_hold
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-23T09:20:00+00:00,2025-12-23T09:40:00+00:00,-52.413708,1116.965296,-139.207834,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-23T13:35:00+00:00,2025-12-23T13:40:00+00:00,-52.15164,1064.813656,-191.359474,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-23T14:30:00+00:00,2025-12-23T14:55:00+00:00,-53.433187,1011.380469,-244.792661,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-23T14:55:00+00:00,2025-12-23T15:00:00+00:00,-53.166021,958.214448,-297.958682,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-23T15:00:00+00:00,2025-12-23T15:10:00+00:00,42.320153,1000.534601,-255.638529,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-24T08:20:00+00:00,2025-12-24T08:25:00+00:00,-51.890881,948.643719,-307.52941,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-24T08:55:00+00:00,2025-12-24T10:05:00+00:00,-51.631427,897.012292,-359.160838,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-24T13:15:00+00:00,2025-12-24T13:35:00+00:00,42.489433,939.501726,-316.671404,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-24T15:40:00+00:00,2025-12-24T16:00:00+00:00,42.659391,982.161116,-274.012013,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-25T08:20:00+00:00,2025-12-25T08:25:00+00:00,-51.37327,930.787847,-325.385283,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-25T10:35:00+00:00,2025-12-25T10:40:00+00:00,-51.116404,879.671443,-376.501687,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-26T07:10:00+00:00,2025-12-26T07:30:00+00:00,-50.860822,828.810621,-427.362508,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-26T09:45:00+00:00,2025-12-26T09:55:00+00:00,-50.606517,778.204104,-477.969026,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-26T13:35:00+00:00,2025-12-26T13:45:00+00:00,42.830029,821.034132,-435.138997,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-26T14:00:00+00:00,2025-12-26T14:40:00+00:00,43.001349,864.035481,-392.137649,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-26T15:45:00+00:00,2025-12-26T16:10:00+00:00,43.173354,907.208835,-348.964295,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-27T10:30:00+00:00,2025-12-27T11:15:00+00:00,-50.353485,856.85535,-399.317779,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-27T13:20:00+00:00,2025-12-27T13:35:00+00:00,-50.101717,806.753633,-449.419497,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-28T08:05:00+00:00,2025-12-28T08:30:00+00:00,-49.851209,756.902424,-499.270706,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-28T08:35:00+00:00,2025-12-28T08:40:00+00:00,148.805858,905.708282,-350.464847,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-29T09:35:00+00:00,2025-12-29T09:45:00+00:00,151.037946,1056.746229,-199.426901,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-29T09:45:00+00:00,2025-12-29T12:05:00+00:00,153.303515,1210.049744,-46.123386,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-29T13:40:00+00:00,2025-12-29T13:45:00+00:00,-54.182559,1155.867185,-100.305945,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-29T13:45:00+00:00,2025-12-29T14:00:00+00:00,-53.911647,1101.955538,-154.217591,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-29T14:00:00+00:00,2025-12-29T14:30:00+00:00,-53.642088,1048.31345,-207.85968,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-30T08:00:00+00:00,2025-12-30T08:10:00+00:00,155.603068,1203.916518,-52.256611,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-30T08:10:00+00:00,2025-12-30T08:15:00+00:00,157.937114,1361.853633,0.0,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-30T13:00:00+00:00,2025-12-30T13:10:00+00:00,42.699102,1404.552735,0.0,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-30T19:30:00+00:00,2025-12-30T19:45:00+00:00,-53.587373,1350.965361,-53.587373,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-30T19:45:00+00:00,2025-12-30T19:50:00+00:00,-53.319436,1297.645925,-106.90681,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-31T07:35:00+00:00,2025-12-31T08:35:00+00:00,-53.43539,1244.210535,-160.3422,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2025-12-31T10:10:00+00:00,2025-12-31T10:20:00+00:00,-53.168213,1191.042321,-213.510414,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-31T13:45:00+00:00,2025-12-31T13:55:00+00:00,-53.052839,1137.989482,-266.563253,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2025-12-31T13:55:00+00:00,2025-12-31T14:00:00+00:00,42.23006,1180.219542,-224.333193,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2025-12-31T14:00:00+00:00,2025-12-31T14:25:00+00:00,42.39898,1222.618522,-181.934212,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2026-01-01T11:50:00+00:00,2026-01-01T12:30:00+00:00,-52.902372,1169.71615,-234.836585,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2026-01-01T15:15:00+00:00,2026-01-01T15:25:00+00:00,-52.63786,1117.07829,-287.474445,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2026-01-02T08:20:00+00:00,2026-01-02T09:45:00+00:00,157.124013,1274.202303,-130.350432,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2026-01-02T09:45:00+00:00,2026-01-02T09:50:00+00:00,-53.160291,1221.042012,-183.510723,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2026-01-02T14:30:00+00:00,2026-01-02T15:00:00+00:00,-53.21072,1167.831292,-236.721443,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2026-01-02T15:00:00+00:00,2026-01-02T15:20:00+00:00,-52.944667,1114.886625,-289.66611,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2026-01-02T15:20:00+00:00,2026-01-02T15:40:00+00:00,42.143955,1157.03058,-247.522155,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2026-01-03T08:00:00+00:00,2026-01-03T08:25:00+00:00,-52.89449,1104.13609,-300.416645,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2026-01-03T12:05:00+00:00,2026-01-03T12:20:00+00:00,-52.630017,1051.506073,-353.046662,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2026-01-04T10:10:00+00:00,2026-01-04T10:15:00+00:00,-52.366867,999.139205,-405.41353,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2026-01-04T14:10:00+00:00,2026-01-04T14:15:00+00:00,-52.105033,947.034172,-457.518562,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2026-01-05T08:05:00+00:00,2026-01-05T08:35:00+00:00,-51.844508,895.189665,-509.36307,stop_loss
dd_reduced_btc_gold_hybrid,BTCUSD,2026-01-05T09:45:00+00:00,2026-01-05T10:00:00+00:00,-51.585285,843.60438,-560.948355,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2026-01-05T13:25:00+00:00,2026-01-05T13:30:00+00:00,42.312531,885.91691,-518.635825,take_profit
dd_reduced_btc_gold_hybrid,GOLD,2026-01-05T14:45:00+00:00,2026-01-05T15:00:00+00:00,-53.102226,832.814684,-571.738051,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2026-01-05T15:00:00+00:00,2026-01-05T15:25:00+00:00,42.269372,875.084056,-529.468679,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2026-01-06T07:10:00+00:00,2026-01-06T07:35:00+00:00,153.982076,1029.066132,-375.486603,take_profit
dd_reduced_btc_gold_hybrid,BTCUSD,2026-01-06T07:35:00+00:00,2026-01-06T08:05:00+00:00,-52.097269,976.968863,-427.583872,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2026-01-06T14:30:00+00:00,2026-01-06T14:50:00+00:00,-53.048062,923.920802,-480.631933,stop_loss
dd_reduced_btc_gold_hybrid,GOLD,2026-01-06T14:50:00+00:00,2026-01-06T15:10:00+00:00,42.226257,966.147059,-438.405676,take_profit
