run,symbol,action,entry_time,exit_time,pnl,exit_reason,cum,drawdown
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-21T09:40:00+00:00,2025-11-21T10:00:00+00:00,147.717201,take_profit,135.77538,0.0
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-11-21T14:00:00+00:00,2025-11-21T14:15:00+00:00,40.560979,take_profit,176.336359,0.0
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-11-21T16:45:00+00:00,2025-11-21T16:50:00+00:00,-50.904029,stop_loss,125.43233,-50.904029
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-11-21T16:50:00+00:00,2025-11-21T17:10:00+00:00,40.519607,take_profit,165.951937,-10.384422
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-22T10:20:00+00:00,2025-11-22T11:05:00+00:00,-49.977653,stop_loss,115.974284,-60.362075
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-11-22T14:10:00+00:00,2025-11-22T14:45:00+00:00,-49.727765,stop_loss,66.24652,-110.08984
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-11-22T16:40:00+00:00,2025-11-22T16:50:00+00:00,-49.479126,stop_loss,16.767394,-159.568966
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-11-23T08:55:00+00:00,2025-11-23T11:00:00+00:00,-49.23173,stop_loss,-32.464337,-208.800696
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-11-23T12:10:00+00:00,2025-11-23T13:10:00+00:00,-48.985572,stop_loss,-81.449908,-257.786268
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-11-23T13:55:00+00:00,2025-11-23T14:15:00+00:00,-48.740644,stop_loss,-130.190552,-306.526911
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-24T09:05:00+00:00,2025-11-24T09:20:00+00:00,145.490822,take_profit,15.30027,-161.03609
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-24T09:20:00+00:00,2025-11-24T11:35:00+00:00,-49.224395,stop_loss,-33.924125,-210.260484
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-11-24T13:15:00+00:00,2025-11-24T13:40:00+00:00,40.681685,take_profit,6.75756,-169.578799
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-24T14:40:00+00:00,2025-11-24T14:50:00+00:00,-48.978273,stop_loss,-42.220713,-218.557072
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-11-24T15:10:00+00:00,2025-11-24T18:35:00+00:00,-51.055515,stop_loss,-93.276228,-269.612587
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-11-24T18:35:00+00:00,2025-11-24T18:50:00+00:00,-50.800237,stop_loss,-144.076465,-320.412824
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-25T07:50:00+00:00,2025-11-25T08:20:00+00:00,-48.733381,stop_loss,-192.809847,-369.146206
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-25T08:45:00+00:00,2025-11-25T09:10:00+00:00,145.469143,take_profit,-47.340703,-223.677062
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-25T09:10:00+00:00,2025-11-25T09:40:00+00:00,-49.21706,stop_loss,-96.557763,-272.894123
fresh_btc_gold_hybrid_optimized_btc,GOLD,BUY,2025-11-25T14:45:00+00:00,2025-11-25T14:55:00+00:00,40.436989,take_profit,-56.120774,-232.457133
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-11-25T17:05:00+00:00,2025-11-25T17:30:00+00:00,-50.748421,stop_loss,-106.869195,-283.205555
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-11-25T17:30:00+00:00,2025-11-25T17:35:00+00:00,40.395743,take_profit,-66.473452,-242.809811
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-11-26T07:55:00+00:00,2025-11-26T08:00:00+00:00,-48.970975,stop_loss,-115.444427,-291.780786
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-26T09:05:00+00:00,2025-11-26T09:10:00+00:00,-48.72612,stop_loss,-164.170547,-340.506906
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-26T09:15:00+00:00,2025-11-26T09:30:00+00:00,145.447468,take_profit,-18.723079,-195.059438
fresh_btc_gold_hybrid_optimized_btc,GOLD,BUY,2025-11-26T14:25:00+00:00,2025-11-26T14:30:00+00:00,40.557326,take_profit,21.834247,-154.502112
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-11-26T16:40:00+00:00,2025-11-26T18:30:00+00:00,40.719556,take_profit,62.553803,-113.782556
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-11-27T08:50:00+00:00,2025-11-27T09:15:00+00:00,147.62918,take_profit,210.182983,0.0
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-11-27T09:15:00+00:00,2025-11-27T09:20:00+00:00,-49.947873,stop_loss,160.235111,-49.947873
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-11-27T09:30:00+00:00,2025-11-27T09:45:00+00:00,-49.698133,stop_loss,110.536977,-99.646006
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-28T07:35:00+00:00,2025-11-28T07:55:00+00:00,148.348928,take_profit,258.885905,0.0
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-11-28T10:50:00+00:00,2025-11-28T11:00:00+00:00,-50.191387,stop_loss,208.694518,-50.191387
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-28T11:15:00+00:00,2025-11-28T11:20:00+00:00,-49.94043,stop_loss,158.754088,-100.131818
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-11-28T14:15:00+00:00,2025-11-28T14:35:00+00:00,-51.103042,stop_loss,107.651045,-151.23486
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-11-28T14:35:00+00:00,2025-11-28T14:40:00+00:00,40.678022,take_profit,148.329067,-110.556838
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-11-28T14:40:00+00:00,2025-11-28T15:00:00+00:00,40.840734,take_profit,189.169801,-69.716104
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-29T08:00:00+00:00,2025-11-29T08:05:00+00:00,-49.690728,stop_loss,139.479073,-119.406833
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-11-29T10:15:00+00:00,2025-11-29T10:20:00+00:00,-49.442275,stop_loss,90.036798,-168.849107
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-11-30T07:10:00+00:00,2025-11-30T08:20:00+00:00,147.585189,take_profit,237.621987,-21.263918
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-11-30T08:20:00+00:00,2025-11-30T08:25:00+00:00,-49.932989,stop_loss,187.688998,-71.196907
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-11-30T09:10:00+00:00,2025-11-30T09:25:00+00:00,-49.683324,stop_loss,138.005674,-120.880231
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-01T11:05:00+00:00,2025-12-01T11:40:00+00:00,148.304723,take_profit,286.310397,0.0
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-01T11:40:00+00:00,2025-12-01T12:05:00+00:00,150.529293,take_profit,436.83969,0.0
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-01T12:05:00+00:00,2025-12-01T12:30:00+00:00,152.787233,take_profit,589.626923,0.0
fresh_btc_gold_hybrid_optimized_btc,GOLD,BUY,2025-12-01T14:40:00+00:00,2025-12-01T14:45:00+00:00,41.004097,take_profit,630.63102,0.0
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-02T10:40:00+00:00,2025-12-02T10:50:00+00:00,155.079041,take_profit,785.710061,0.0
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-02T13:50:00+00:00,2025-12-02T14:05:00+00:00,157.405227,take_profit,943.115288,0.0
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-02T14:05:00+00:00,2025-12-02T14:25:00+00:00,159.766305,take_profit,1102.881594,0.0
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-02T14:15:00+00:00,2025-12-02T14:40:00+00:00,41.168113,take_profit,1144.049707,0.0
fresh_btc_gold_hybrid_optimized_btc,GOLD,BUY,2025-12-02T15:25:00+00:00,2025-12-02T15:50:00+00:00,-51.665982,stop_loss,1092.383725,-51.665982
fresh_btc_gold_hybrid_optimized_btc,GOLD,BUY,2025-12-02T15:50:00+00:00,2025-12-02T16:30:00+00:00,41.126122,take_profit,1133.509846,-10.53986
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-03T09:55:00+00:00,2025-12-03T10:00:00+00:00,-54.054267,stop_loss,1079.45558,-64.594127
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-03T10:20:00+00:00,2025-12-03T10:25:00+00:00,-53.783995,stop_loss,1025.671584,-118.378122
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-03T13:15:00+00:00,2025-12-03T13:45:00+00:00,-51.613283,stop_loss,974.058302,-169.991405
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-03T13:45:00+00:00,2025-12-03T13:50:00+00:00,-51.355216,stop_loss,922.703086,-221.346621
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-03T13:40:00+00:00,2025-12-03T14:00:00+00:00,-53.515075,stop_loss,869.18801,-274.861696
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-03T13:50:00+00:00,2025-12-03T14:05:00+00:00,40.878752,take_profit,910.066762,-233.982944
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-04T07:55:00+00:00,2025-12-04T08:05:00+00:00,-53.2475,stop_loss,856.819262,-287.230444
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-04T11:25:00+00:00,2025-12-04T12:40:00+00:00,-52.981262,stop_loss,803.838,-340.211707
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-04T13:00:00+00:00,2025-12-04T13:20:00+00:00,-52.716356,stop_loss,751.121644,-392.928063
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-04T16:15:00+00:00,2025-12-04T16:35:00+00:00,41.042267,take_profit,792.163911,-351.885796
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-05T07:25:00+00:00,2025-12-05T07:40:00+00:00,-52.452774,stop_loss,739.711136,-404.33857
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-05T09:10:00+00:00,2025-12-05T09:15:00+00:00,156.571532,take_profit,896.282668,-247.767039
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-05T09:15:00+00:00,2025-12-05T09:20:00+00:00,-52.973368,stop_loss,843.3093,-300.740407
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-05T13:35:00+00:00,2025-12-05T13:40:00+00:00,41.206436,take_profit,884.515736,-259.533971
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-05T15:30:00+00:00,2025-12-05T15:50:00+00:00,41.371262,take_profit,925.886998,-218.162709
fresh_btc_gold_hybrid_optimized_btc,GOLD,BUY,2025-12-05T16:10:00+00:00,2025-12-05T16:25:00+00:00,41.536747,take_profit,967.423745,-176.625962
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-06T08:20:00+00:00,2025-12-06T09:10:00+00:00,-52.708501,stop_loss,914.715243,-229.334463
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-06T13:40:00+00:00,2025-12-06T13:45:00+00:00,-52.444959,stop_loss,862.270285,-281.779422
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-06T14:15:00+00:00,2025-12-06T14:20:00+00:00,-52.182734,stop_loss,810.087551,-333.962156
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-07T07:15:00+00:00,2025-12-07T08:10:00+00:00,155.765461,take_profit,965.853012,-178.196695
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-07T09:20:00+00:00,2025-12-07T09:25:00+00:00,-52.700648,stop_loss,913.152364,-230.897343
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-07T09:50:00+00:00,2025-12-07T10:00:00+00:00,-52.437144,stop_loss,860.71522,-283.334487
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-08T07:25:00+00:00,2025-12-08T07:45:00+00:00,-52.174959,stop_loss,808.540261,-335.509446
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-08T09:00:00+00:00,2025-12-08T10:05:00+00:00,-51.914084,stop_loss,756.626177,-387.42353
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-08T14:35:00+00:00,2025-12-08T14:40:00+00:00,-51.654513,stop_loss,704.971663,-439.078043
fresh_btc_gold_hybrid_optimized_btc,GOLD,BUY,2025-12-08T15:05:00+00:00,2025-12-08T15:20:00+00:00,41.702894,take_profit,746.674557,-397.375149
fresh_btc_gold_hybrid_optimized_btc,GOLD,BUY,2025-12-08T16:00:00+00:00,2025-12-08T16:15:00+00:00,41.869706,take_profit,788.544263,-355.505444
fresh_btc_gold_hybrid_optimized_btc,GOLD,BUY,2025-12-08T19:00:00+00:00,2025-12-08T20:05:00+00:00,42.037184,take_profit,830.581447,-313.468259
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-09T09:25:00+00:00,2025-12-09T10:35:00+00:00,154.188723,take_profit,984.77017,-159.279537
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-09T10:35:00+00:00,2025-12-09T10:40:00+00:00,-52.167185,stop_loss,932.602985,-211.446721
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-09T12:00:00+00:00,2025-12-09T12:05:00+00:00,-51.906349,stop_loss,880.696637,-263.35307
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-09T16:10:00+00:00,2025-12-09T16:20:00+00:00,42.205333,take_profit,922.90197,-221.147737
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-09T16:40:00+00:00,2025-12-09T16:55:00+00:00,42.374154,take_profit,965.276124,-178.773582
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-09T19:05:00+00:00,2025-12-09T19:20:00+00:00,42.543651,take_profit,1007.819775,-136.229931
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-10T07:55:00+00:00,2025-12-10T08:00:00+00:00,-51.646817,stop_loss,956.172958,-187.876748
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-10T09:45:00+00:00,2025-12-10T10:00:00+00:00,154.165748,take_profit,1110.338707,-33.711
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-10T10:00:00+00:00,2025-12-10T10:05:00+00:00,-52.159412,stop_loss,1058.179295,-85.870411
fresh_btc_gold_hybrid_optimized_btc,GOLD,BUY,2025-12-10T18:35:00+00:00,2025-12-10T18:50:00+00:00,42.713826,take_profit,1100.893121,-43.156586
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-10T19:05:00+00:00,2025-12-10T19:10:00+00:00,42.884681,take_profit,1143.777802,-0.271905
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-11T12:05:00+00:00,2025-12-11T12:20:00+00:00,-51.898614,stop_loss,1091.879187,-52.170519
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-11T12:55:00+00:00,2025-12-11T13:00:00+00:00,-51.639121,stop_loss,1040.240066,-103.809641
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-11T13:15:00+00:00,2025-12-11T13:20:00+00:00,-51.380926,stop_loss,988.85914,-155.190566
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-11T14:20:00+00:00,2025-12-11T14:35:00+00:00,-53.820275,stop_loss,935.038866,-209.010841
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-11T14:35:00+00:00,2025-12-11T14:45:00+00:00,42.840939,take_profit,977.879804,-166.169902
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-11T15:55:00+00:00,2025-12-11T16:45:00+00:00,-53.765378,stop_loss,924.114426,-219.93528
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-12T09:55:00+00:00,2025-12-12T10:45:00+00:00,-51.124021,stop_loss,872.990405,-271.059301
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-12T13:15:00+00:00,2025-12-12T13:20:00+00:00,-50.868401,stop_loss,822.122004,-321.927702
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-12T13:55:00+00:00,2025-12-12T14:30:00+00:00,42.797241,take_profit,864.919245,-279.130462
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-12T15:15:00+00:00,2025-12-12T15:25:00+00:00,151.842177,take_profit,1016.761422,-127.288285
fresh_btc_gold_hybrid_optimized_btc,GOLD,BUY,2025-12-12T16:00:00+00:00,2025-12-12T17:40:00+00:00,42.96843,take_profit,1059.729852,-84.319855
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-13T11:40:00+00:00,2025-12-13T11:45:00+00:00,-51.37327,stop_loss,1008.356582,-135.693125
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-13T12:45:00+00:00,2025-12-13T13:00:00+00:00,-51.116404,stop_loss,957.240178,-186.809528
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-13T13:25:00+00:00,2025-12-13T13:35:00+00:00,-50.860822,stop_loss,906.379357,-237.67035
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-14T09:30:00+00:00,2025-12-14T10:10:00+00:00,151.819552,take_profit,1058.198909,-85.850798
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-14T10:10:00+00:00,2025-12-14T10:15:00+00:00,-51.365615,stop_loss,1006.833294,-137.216413
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-14T11:00:00+00:00,2025-12-14T11:05:00+00:00,-51.108787,stop_loss,955.724507,-188.3252
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-15T09:00:00+00:00,2025-12-15T09:10:00+00:00,-50.853243,stop_loss,904.871263,-239.178443
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-15T14:30:00+00:00,2025-12-15T14:35:00+00:00,-50.598977,stop_loss,854.272286,-289.77742
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-15T14:45:00+00:00,2025-12-15T14:55:00+00:00,151.037946,take_profit,1005.310233,-138.739474
fresh_btc_gold_hybrid_optimized_btc,GOLD,BUY,2025-12-15T16:20:00+00:00,2025-12-15T17:45:00+00:00,43.140303,take_profit,1048.450536,-95.59917
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-16T07:40:00+00:00,2025-12-16T07:45:00+00:00,-51.101172,stop_loss,997.349364,-146.700342
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-16T10:35:00+00:00,2025-12-16T10:40:00+00:00,152.536998,take_profit,1149.886362,0.0
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-16T10:40:00+00:00,2025-12-16T10:45:00+00:00,-51.608351,stop_loss,1098.278011,-51.608351
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-16T13:05:00+00:00,2025-12-16T13:20:00+00:00,-54.141081,stop_loss,1044.136931,-105.749432
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-16T13:20:00+00:00,2025-12-16T13:30:00+00:00,-53.870375,stop_loss,990.266555,-159.619807
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-16T13:30:00+00:00,2025-12-16T13:40:00+00:00,42.880819,take_profit,1033.147374,-116.738988
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-17T08:25:00+00:00,2025-12-17T10:10:00+00:00,-51.350309,stop_loss,981.797065,-168.089298
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-17T12:00:00+00:00,2025-12-17T12:10:00+00:00,-51.093558,stop_loss,930.703507,-219.182855
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-17T13:15:00+00:00,2025-12-17T13:30:00+00:00,-53.815428,stop_loss,876.888079,-272.998283
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-17T13:30:00+00:00,2025-12-17T13:40:00+00:00,-53.546351,stop_loss,823.341729,-326.544633
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-17T13:40:00+00:00,2025-12-17T13:45:00+00:00,42.622895,take_profit,865.964624,-283.921738
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-17T13:40:00+00:00,2025-12-17T14:15:00+00:00,152.51427,take_profit,1018.478894,-131.407469
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-18T07:10:00+00:00,2025-12-18T08:00:00+00:00,-51.600661,stop_loss,966.878232,-183.00813
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-18T08:20:00+00:00,2025-12-18T09:00:00+00:00,-51.342658,stop_loss,915.535574,-234.350788
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-18T09:30:00+00:00,2025-12-18T11:10:00+00:00,-51.085945,stop_loss,864.44963,-285.436733
fresh_btc_gold_hybrid_optimized_btc,GOLD,BUY,2025-12-18T13:05:00+00:00,2025-12-18T13:15:00+00:00,42.793387,take_profit,907.243016,-242.643346
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-18T13:45:00+00:00,2025-12-18T14:00:00+00:00,42.96456,take_profit,950.207576,-199.678786
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-18T16:05:00+00:00,2025-12-18T16:10:00+00:00,-53.920523,stop_loss,896.287054,-253.599309
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-19T07:00:00+00:00,2025-12-19T07:10:00+00:00,152.491545,take_profit,1048.778598,-101.107764
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-19T07:10:00+00:00,2025-12-19T07:15:00+00:00,-51.592973,stop_loss,997.185626,-152.700737
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-19T10:00:00+00:00,2025-12-19T10:05:00+00:00,-51.335008,stop_loss,945.850618,-204.035745
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-19T15:55:00+00:00,2025-12-19T17:55:00+00:00,-53.65092,stop_loss,892.199697,-257.686665
fresh_btc_gold_hybrid_optimized_btc,GOLD,SELL,2025-12-19T18:20:00+00:00,2025-12-19T18:30:00+00:00,42.706133,take_profit,934.90583,-214.980532
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,BUY,2025-12-20T12:05:00+00:00,2025-12-20T12:10:00+00:00,-51.078333,stop_loss,883.827497,-266.058865
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-20T13:15:00+00:00,2025-12-20T13:20:00+00:00,-50.822941,stop_loss,833.004556,-316.881806
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-20T13:20:00+00:00,2025-12-20T13:35:00+00:00,-50.568826,stop_loss,782.43573,-367.450632
fresh_btc_gold_hybrid_optimized_btc,BTCUSD,SELL,2025-12-21T07:40:00+00:00,2025-12-21T07:45:00+00:00,-50.315982,stop_loss,732.119748,-417.766615
